23.236.0.0,23.236.15.255,4096,17/10/13,
64.119.192.0,64.119.207.255,4096,14/01/08,
65.48.128.0,65.48.255.255,32768,02/10/07,
69.73.192.0,69.73.255.255,16384,10/05/05,
69.80.0.0,69.80.63.255,16384,23/03/10,
72.22.128.0,72.22.159.255,8192,19/01/05,
72.51.64.0,72.51.127.255,16384,10/08/06,
104.200.96.0,104.200.111.255,4096,02/10/14,
192.214.112.0,192.214.127.255,4096,01/10/12,
192.235.48.0,192.235.63.255,4096,26/02/13,
196.1.160.0,196.1.175.255,4096,01/11/96,
196.3.192.0,196.3.223.255,8192,19/07/95,
200.50.64.0,200.50.95.255,8192,15/04/99,
200.50.128.0,200.50.143.255,4096,29/11/99,
205.214.192.0,205.214.223.255,8192,24/04/95,
216.110.96.0,216.110.127.255,8192,19/12/02,

