41.57.80.0,41.57.95.255,4096,18/01/12,
41.86.0.0,41.86.31.255,8192,16/04/10,
154.119.128.0,154.119.143.255,4096,30/07/14,
168.253.0.0,168.253.31.255,8192,18/05/15,

