1.0.32.0,1.0.63.255,8192,12/04/11,
1.1.16.0,1.1.31.255,4096,12/04/11,
1.1.32.0,1.1.63.255,8192,12/04/11,
1.2.16.0,1.2.31.255,4096,12/04/11,
1.2.32.0,1.2.63.255,8192,12/04/11,
1.2.64.0,1.2.127.255,16384,12/04/11,
1.3.0.0,1.3.255.255,65536,12/04/11,
1.4.16.0,1.4.31.255,4096,12/04/11,
1.4.32.0,1.4.63.255,8192,12/04/11,
1.4.64.0,1.4.127.255,16384,12/04/11,
1.8.0.0,1.8.255.255,65536,04/04/11,
1.10.16.0,1.10.31.255,4096,12/04/11,
1.10.32.0,1.10.63.255,8192,12/04/11,
1.10.64.0,1.10.127.255,16384,12/04/11,
1.12.0.0,1.15.255.255,262144,11/05/10,
1.24.0.0,1.31.255.255,524288,05/05/10,
1.45.0.0,1.45.255.255,65536,06/07/10,
1.48.0.0,1.49.255.255,131072,28/05/10,
1.50.0.0,1.50.255.255,65536,02/09/10,
1.51.0.0,1.51.255.255,65536,12/07/10,
1.56.0.0,1.63.255.255,524288,28/05/10,
1.68.0.0,1.71.255.255,262144,01/07/10,
1.80.0.0,1.87.255.255,524288,05/08/10,
1.88.0.0,1.91.255.255,262144,05/08/10,
1.92.0.0,1.93.255.255,131072,05/08/10,
1.94.0.0,1.95.255.255,131072,06/08/10,
1.116.0.0,1.119.255.255,262144,11/06/10,
1.180.0.0,1.183.255.255,262144,28/06/10,
1.184.0.0,1.185.255.255,131072,04/06/10,
1.188.0.0,1.191.255.255,262144,28/05/10,
1.192.0.0,1.199.255.255,524288,19/06/10,
1.202.0.0,1.203.255.255,131072,09/06/10,
1.204.0.0,1.207.255.255,262144,28/05/10,
14.16.0.0,14.31.255.255,1048576,06/09/10,
14.103.0.0,14.103.255.255,65536,10/08/10,
14.104.0.0,14.111.255.255,524288,18/08/10,
14.112.0.0,14.127.255.255,1048576,06/09/10,
14.130.0.0,14.131.255.255,131072,18/08/10,
14.134.0.0,14.135.255.255,131072,02/09/10,
14.144.0.0,14.159.255.255,1048576,06/09/10,
