5.179.0.0,5.179.31.255,8192,07/08/12,Institute of Mathematics and Computer Science of University of Latvia
31.42.80.0,31.42.95.255,4096,24/03/11,
46.23.32.0,46.23.47.255,4096,02/12/10,JSC BALTICOM
46.109.0.0,46.109.255.255,65536,21/07/10,SIA Lattelekom
62.63.128.0,62.63.191.255,16384,10/06/05,Telia Latvija SIA
62.84.0.0,62.84.31.255,8192,19/06/97,SIA "Baltcom TV"
62.85.0.0,62.85.31.255,8192,06/07/00,SIA Lattelekom
62.85.32.0,62.85.63.255,8192,29/01/01,SIA Lattelekom
62.85.64.0,62.85.127.255,16384,29/01/01,SIA Lattelekom
62.205.192.0,62.205.255.255,16384,15/01/03,DauTKom TV
77.38.128.0,77.38.255.255,32768,23/03/07,SIA "Baltcom TV"
77.93.0.0,77.93.31.255,8192,11/05/07,JSC BALTICOM
77.241.160.0,77.241.175.255,4096,09/02/07,SIA Electronic Solutions
78.28.192.0,78.28.255.255,16384,20/09/07,Telia Latvija SIA
78.84.0.0,78.84.255.255,65536,18/04/07,SIA Lattelekom
78.154.128.0,78.154.159.255,8192,19/07/07,Telia Latvija SIA
79.132.64.0,79.132.95.255,8192,27/09/07,SIA "Baltcom TV"
79.135.128.0,79.135.159.255,8192,01/11/07,Microlines
80.70.16.0,80.70.31.255,4096,17/12/04,Latvenergo
80.81.32.0,80.81.47.255,4096,20/07/01,SIA Stream Networks
80.81.48.0,80.81.63.255,4096,17/10/03,SIA Stream Networks
80.90.0.0,80.90.15.255,4096,06/09/01,SIA "Datagrupa.lv"
80.90.16.0,80.90.31.255,4096,30/08/04,SIA "Datagrupa.lv"
80.232.128.0,80.232.255.255,32768,03/10/01,SIA Lattelekom
80.233.128.0,80.233.255.255,32768,08/10/01,Telia Latvija SIA
80.250.48.0,80.250.63.255,4096,19/07/05,Sia Nano IT
80.254.208.0,80.254.223.255,4096,12/12/05,SIA "Baltcom TV"
80.255.224.0,80.255.239.255,4096,16/01/09,SIA MITS LV
81.94.224.0,81.94.239.255,4096,22/08/02,SIA Digitalas Ekonomikas Attistibas Centrs
81.198.0.0,81.198.255.255,65536,02/10/02,SIA Lattelekom
82.193.64.0,82.193.95.255,8192,06/10/03,JSC BALTICOM
83.99.128.0,83.99.255.255,32768,27/01/04,JSC BALTICOM
83.223.128.0,83.223.159.255,8192,12/07/04,SIA Stream Networks
83.241.0.0,83.241.127.255,32768,19/03/04,SIA "MP Elektronika"
84.38.128.0,84.38.143.255,4096,26/05/06,
84.237.128.0,84.237.255.255,32768,23/07/04,SIA Lattelekom
84.245.192.0,84.245.255.255,16384,04/08/04,LIVAS NET
85.9.192.0,85.9.255.255,16384,16/02/05,SIA "Datagrupa.lv"
85.15.192.0,85.15.255.255,16384,27/04/05,Latvenergo
85.115.96.0,85.115.127.255,8192,02/03/05,SIA "Baltcom TV"
85.234.160.0,85.234.191.255,8192,02/05/05,SIA "Baltcom TV"
85.254.0.0,85.254.127.255,32768,11/02/05,LATNET SERVISS Ltd.
85.254.128.0,85.254.191.255,16384,11/02/05,LATNET SERVISS Ltd.
85.254.192.0,85.254.255.255,16384,11/02/05,Institute of Mathematics and Computer Science of University of Latvia
85.255.64.0,85.255.79.255,4096,06/05/05,
86.63.160.0,86.63.191.255,8192,28/06/05,Sia Nano IT
87.99.64.0,87.99.95.255,8192,07/02/06,
87.110.0.0,87.110.255.255,65536,12/09/05,SIA Lattelekom
87.226.0.0,87.226.127.255,32768,24/06/05,SIA "Baltcom TV"
87.246.128.0,87.246.143.255,4096,29/08/05,Sia Nano IT
87.246.144.0,87.246.159.255,4096,29/08/05,SIA Lattelekom
87.246.160.0,87.246.191.255,8192,29/08/05,SIA Lattelekom
88.135.128.0,88.135.159.255,8192,09/11/09,
89.18.192.0,89.18.223.255,8192,14/08/06,SIA "Baltcom TV"
89.111.0.0,89.111.63.255,16384,21/04/06,SIA Digitalas Ekonomikas Attistibas Centrs
89.191.96.0,89.191.127.255,8192,16/06/06,SIA "Baltcom TV"
89.201.0.0,89.201.127.255,32768,12/04/06,SIA "Baltcom TV"
89.221.112.0,89.221.127.255,4096,02/10/06,SIA "SkaTVis"
89.248.80.0,89.248.95.255,4096,29/06/06,Sia Nano IT
89.254.128.0,89.254.191.255,16384,07/09/06,OSTKOM SIA
91.90.224.0,91.90.255.255,8192,21/11/06,
91.105.0.0,91.105.127.255,32768,19/06/12,SIA Lattelekom
91.123.64.0,91.123.79.255,4096,18/01/07,
91.135.16.0,91.135.31.255,4096,09/11/06,SIA "Datu Tehnologiju Grupa"
91.135.80.0,91.135.95.255,4096,14/11/06,SIA Infonet Sistemas
91.142.0.0,91.142.15.255,4096,09/10/06,SIA "Baltcom TV"
91.188.32.0,91.188.63.255,8192,04/12/06,SIA "Baltcom TV"
91.190.32.0,91.190.63.255,8192,04/12/06,SIA Stream Networks
92.49.0.0,92.49.63.255,16384,26/11/07,Elektrons K
92.63.80.0,92.63.95.255,4096,07/02/08,SIA "MWTV"
92.63.112.0,92.63.127.255,4096,07/02/08,SIA Electronic Solutions
92.240.64.0,92.240.95.255,8192,20/11/07,Institute of Mathematics and Computer Science of University of Latvia
93.177.192.0,93.177.255.255,16384,31/03/08,SIA "Baltcom TV"
94.30.128.0,94.30.255.255,32768,17/07/08,SIA "Baltcom TV"
94.100.0.0,94.100.15.255,4096,08/07/08,Kopideja Ltd
94.101.224.0,94.101.239.255,4096,26/08/08,SIA Stream Networks
94.103.48.0,94.103.63.255,4096,11/09/08,Bagem.lv SIA
