61.6.192.0,61.6.255.255,16384,31/12/04,
119.160.128.0,119.160.191.255,16384,20/02/08,
156.31.0.0,156.31.255.255,65536,03/12/91,
158.161.0.0,158.161.255.255,65536,18/03/92,
202.93.208.0,202.93.223.255,4096,31/12/04,
202.152.64.0,202.152.95.255,8192,08/08/05,
202.160.16.0,202.160.31.255,4096,27/09/99,
202.160.32.0,202.160.47.255,4096,03/05/01,

