81.20.176.0,81.20.191.255,4096,10/01/06,
82.112.128.0,82.112.159.255,8192,09/12/03,JT (Jersey) Limited
87.244.64.0,87.244.127.255,16384,02/08/05,JT (Jersey) Limited
92.62.208.0,92.62.223.255,4096,30/07/08,Skylinks Satellite Communications Limited
212.9.0.0,212.9.31.255,8192,18/03/98,JT (Jersey) Limited
213.133.192.0,213.133.223.255,8192,06/05/00,

