66.231.64.0,66.231.79.255,4096,01/01/87,
152.200.0.0,152.203.255.255,262144,14/05/14,
152.204.0.0,152.205.255.255,131072,14/05/14,
157.253.0.0,157.253.255.255,65536,08/02/92,
161.10.0.0,161.10.255.255,65536,14/04/14,
161.18.0.0,161.18.255.255,65536,14/04/14,
167.0.0.0,167.0.255.255,65536,14/04/14,
168.176.0.0,168.176.255.255,65536,13/10/94,
177.252.0.0,177.255.255.255,262144,30/05/14,
179.1.0.0,179.1.255.255,65536,26/04/13,
179.12.0.0,179.15.255.255,262144,14/02/13,
179.18.0.0,179.19.255.255,131072,19/02/14,
179.32.0.0,179.33.255.255,131072,27/08/13,
179.49.128.0,179.49.255.255,32768,07/05/13,
179.50.0.0,179.50.127.255,32768,07/05/13,
179.51.96.0,179.51.127.255,8192,23/01/14,
179.60.32.0,179.60.47.255,4096,15/11/13,
179.61.112.0,179.61.127.255,4096,02/01/14,
181.32.0.0,181.33.255.255,131072,14/05/13,
181.48.0.0,181.55.255.255,524288,02/05/11,
181.56.0.0,181.63.255.255,524288,16/10/12,
181.68.0.0,181.69.255.255,131072,06/12/11,
181.70.0.0,181.71.255.255,131072,10/08/12,
181.118.144.0,181.118.159.255,4096,22/10/13,
181.128.0.0,181.135.255.255,524288,29/09/11,
181.136.0.0,181.143.255.255,524288,26/07/13,
181.144.0.0,181.151.255.255,524288,07/11/11,
181.152.0.0,181.159.255.255,524288,12/06/12,
181.174.0.0,181.174.63.255,16384,27/05/13,
181.192.128.0,181.192.255.255,32768,15/03/13,
181.199.192.0,181.199.223.255,8192,23/07/13,
181.204.0.0,181.207.255.255,262144,05/08/13,
181.225.64.0,181.225.79.255,4096,22/05/13,
181.225.80.0,181.225.95.255,4096,06/06/13,
181.225.96.0,181.225.111.255,4096,28/01/13,
181.232.0.0,181.232.127.255,32768,21/11/12,
181.234.0.0,181.235.255.255,131072,14/05/13,
181.236.0.0,181.237.255.255,131072,23/11/12,
181.240.0.0,181.255.255.255,1048576,03/12/12,
186.0.0.0,186.0.63.255,16384,20/06/08,
186.0.64.0,186.0.127.255,16384,02/06/10,
186.1.160.0,186.1.191.255,8192,21/10/11,
186.27.128.0,186.27.255.255,32768,13/01/12,
186.28.0.0,186.28.255.255,65536,25/02/09,
186.29.0.0,186.29.255.255,65536,08/06/09,
186.30.0.0,186.30.255.255,65536,19/11/09,
186.31.0.0,186.31.255.255,65536,28/03/11,
186.43.0.0,186.43.127.255,32768,26/06/09,
186.80.0.0,186.83.255.255,262144,28/10/08,
186.84.0.0,186.87.255.255,262144,19/05/09,
186.97.0.0,186.97.63.255,16384,12/03/09,
186.97.64.0,186.97.127.255,16384,21/10/09,
186.97.128.0,186.97.255.255,32768,03/02/10,
186.98.0.0,186.98.255.255,65536,31/07/09,
